Model Year,Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,weight,con,CO2 Emissions(g/km),SP,PK,SEAT,Lux,L,M,S,Cluster,Predicted_CO2,select
2022,Jeep,Gladiator 4X4,Pickup truck: Standard,3.6,6,M6,4650.0,JeepGladiator 4X4Pickup truck: Standard3.66M6,296,0,1,0,0,0,0,0,3,308.00974,0
2022,Volvo,XC40 T5 AWD,SUV: Small,2.0,4,AS8,3753.0,VolvoXC40 T5 AWDSUV: Small24AS8,219,0,0,0,0,0,0,1,0,217.14705,0
2022,Chrysler,Pacifica,Minivan,3.6,6,A9,4521.0,ChryslerPacificaMinivan3.66A9,249,0,0,0,0,1,0,0,3,294.17935,0
2022,Chrysler,Pacifica AWD,Minivan,3.6,6,A9,4521.0,ChryslerPacifica AWDMinivan3.66A9,279,0,0,0,0,1,0,0,3,294.17935,0
2022,Ram,1500 eTorque,Pickup truck: Standard,3.6,6,A8,6100.0,Ram1500 eTorquePickup truck: Standard3.66A8,253,0,1,0,0,0,0,0,3,294.5401,0
2022,Mazda,CX-5 Turbo 4WD,SUV: Small,2.5,4,AS6,3791.0,MazdaCX-5 Turbo 4WDSUV: Small2.54AS6,230,0,0,0,0,0,0,1,0,241.91422,1
2022,Toyota,RAV4 AWD TRD Off-Road,SUV: Small,2.5,4,AS8,3615.0,ToyotaRAV4 AWD TRD Off-RoadSUV: Small2.54AS8,200,0,0,0,0,0,1,0,0,180.0472,0
2022,Ford,F-150 4X4 FFV,Pickup truck: Standard,3.3,6,AS10,4363.0,FordF-150 4X4 FFVPickup truck: Standard3.36AS10,277,0,1,0,0,0,0,0,3,283.9579,0
2022,Lincoln,Corsair AWD,SUV: Small,2.0,4,AS8,3703.0,LincolnCorsair AWDSUV: Small24AS8,229,0,0,0,0,0,1,0,0,215.99487,0
2022,Lincoln,Corsair AWD,SUV: Small,2.3,4,AS8,4532.0,LincolnCorsair AWDSUV: Small2.34AS8,232,0,0,0,0,0,1,0,0,238.37715,0
2022,Ford,F-150 4X4,Pickup truck: Standard,2.7,6,AS10,4441.0,FordF-150 4X4Pickup truck: Standard2.76AS10,274,0,1,0,0,0,0,0,3,300.15448,0
2022,MINI,Cooper S Countryman ALL4,Mid-size,2.0,4,AS8,3618.0,MINICooper S Countryman ALL4Mid-size24AS8,212,0,0,0,0,0,0,1,0,207.29144,0
2022,GMC,Sierra,Pickup truck: Standard,3.0,6,A10,4359.0,GMCSierraPickup truck: Standard36A10,245,0,1,0,0,0,0,0,3,292.40115,0
2022,Kia,Stinger AWD,Mid-size,3.3,6,AS8,4043.0,KiaStinger AWDMid-size3.36AS8,280,0,0,0,0,0,1,0,3,291.0098,0
2022,Toyota,Camry XSE V6,Mid-size,3.5,6,AS8,3585.0,ToyotaCamry XSE V6Mid-size3.56AS8,215,0,0,0,0,0,1,0,3,267.49567,0
2022,Ford,Transit Connect Wagon LWB FFV,Special purpose vehicle,2.0,4,AS8,4028.0,FordTransit Connect Wagon LWB FFVSpecial purpose vehicle24AS8,219,1,0,0,0,0,0,0,0,227.01804,0
2022,Mercedes-Benz,A 220 4MATIC Sedan,Subcompact,2.0,4,AM7,3395.0,Mercedes-BenzA 220 4MATIC SedanSubcompact24AM7,194,0,0,0,0,0,0,1,0,208.27379,0
2022,Toyota,Tundra,Pickup truck: Standard,3.4,6,AS10,5095.0,ToyotaTundraPickup truck: Standard3.46AS10,277,0,1,0,0,0,0,0,3,294.87473,0
2022,Toyota,Tundra 4WD,Pickup truck: Standard,3.4,6,AS10,5380.0,ToyotaTundra 4WDPickup truck: Standard3.46AS10,285,0,1,0,0,0,0,0,3,302.20172,0
2022,Ford,F-150,Pickup truck: Standard,2.7,6,AS10,4171.0,FordF-150Pickup truck: Standard2.76AS10,256,0,1,0,0,0,0,0,3,288.44318,0
2022,Ford,F-150,Pickup truck: Standard,3.5,6,AS10,4428.0,FordF-150Pickup truck: Standard3.56AS10,275,0,1,0,0,0,0,0,3,297.10532,0
2022,MINI,John Cooper Works 3 Door,Subcompact,2.0,4,AS8,2952.0,MINIJohn Cooper Works 3 DoorSubcompact24AS8,191,0,0,0,0,0,0,1,0,208.6483,0
2022,MINI,John Cooper Works 3 Door,Subcompact,2.0,4,M6,2952.0,MINIJohn Cooper Works 3 DoorSubcompact24M6,211,0,0,0,0,0,0,1,0,208.6483,0
2022,Toyota,Highlander AWD,SUV: Small,3.5,6,AS8,4450.0,ToyotaHighlander AWDSUV: Small3.56AS8,241,0,0,0,0,1,0,0,3,303.8499,0
2022,Cadillac,XT4,SUV: Small,2.0,4,AS9,3660.0,CadillacXT4SUV: Small24AS9,211,0,0,0,0,0,1,0,0,216.68365,0
2022,Cadillac,XT4 AWD,SUV: Small,2.0,4,AS9,3660.0,CadillacXT4 AWDSUV: Small24AS9,225,0,0,0,0,0,1,0,0,216.68365,0
2022,Lexus,UX 250h AWD,Compact,2.0,4,AV6,3605.0,LexusUX 250h AWDCompact24AV6,140,0,0,0,0,0,0,1,0,179.1667,0
2022,Mazda,CX-9 4WD,SUV: Small,2.5,4,AS6,4307.0,MazdaCX-9 4WDSUV: Small2.54AS6,243,0,0,0,0,1,0,0,0,206.95699,0
2022,Ford,F-150 FFV,Pickup truck: Standard,5.0,8,AS10,4396.0,FordF-150 FFVPickup truck: Standard58AS10,298,0,1,0,0,0,0,0,4,306.52072,0
2022,Ford,Explorer AWD,SUV: Standard,2.3,4,A10,4345.0,FordExplorer AWDSUV: Standard2.34A10,242,0,0,0,0,1,0,0,0,260.30542,0
2022,Ford,Explorer AWD (Without Stop-Start),SUV: Standard,2.3,4,A10,4437.0,FordExplorer AWD (Without Stop-Start)SUV: Standard2.34A10,252,0,0,0,0,1,0,0,0,259.956,0
2022,Ford,Explorer AWD,SUV: Standard,3.0,6,A10,4345.0,FordExplorer AWDSUV: Standard36A10,277,0,0,0,0,1,0,0,3,296.2959,0
2022,GMC,Sierra,Pickup truck: Standard,2.7,4,A8,4290.0,GMCSierraPickup truck: Standard2.74A8,274,0,1,0,0,0,0,0,0,258.1251,0
2022,MINI,Cooper S Convertible,Minicompact,2.0,4,AM7,3018.0,MINICooper S ConvertibleMinicompact24AM7,182,0,0,0,0,0,0,1,0,197.92175,0
2022,MINI,Cooper S Convertible,Minicompact,2.0,4,M6,3120.0,MINICooper S ConvertibleMinicompact24M6,205,0,0,0,0,0,0,1,0,208.36638,0
2022,Toyota,Sienna,Minivan,2.5,4,AV,4610.0,ToyotaSiennaMinivan2.54AV,154,0,0,0,0,1,0,0,0,160.8184,0
2022,Toyota,Sienna AWD,Minivan,2.5,4,AV,4675.0,ToyotaSienna AWDMinivan2.54AV,158,0,0,0,0,1,0,0,0,217.8563,0
2022,Jeep,Cherokee 4X4 Active Drive I,SUV: Small,3.2,6,A9,4251.0,JeepCherokee 4X4 Active Drive ISUV: Small3.26A9,249,0,0,0,0,1,0,0,3,261.3531,0
2022,Volvo,XC40 T4 AWD,SUV: Small,2.0,4,AS8,3627.0,VolvoXC40 T4 AWDSUV: Small24AS8,217,0,0,0,0,0,0,1,0,204.28104,0
2022,Jeep,Cherokee 4X4 Active Drive I,SUV: Small,2.0,4,A9,4000.0,JeepCherokee 4X4 Active Drive ISUV: Small24A9,229,0,0,0,0,1,0,0,0,231.04283,0
2022,Audi,A3 Sedan 40 TFSI quattro,Subcompact,2.0,4,AM7,3494.0,AudiA3 Sedan 40 TFSI quattroSubcompact24AM7,178,0,0,0,0,0,0,1,0,229.32697,0
2022,GMC,Acadia,SUV: Standard,2.0,4,A9,4155.0,GMCAcadiaSUV: Standard24A9,221,0,0,0,0,1,0,0,0,228.12668,0
2022,GMC,Acadia,SUV: Standard,3.6,6,A9,4155.0,GMCAcadiaSUV: Standard3.66A9,252,0,0,0,0,1,0,0,3,290.55307,0
2022,GMC,Acadia AWD,SUV: Standard,2.0,4,A9,4155.0,GMCAcadia AWDSUV: Standard24A9,232,0,0,0,0,1,0,0,0,228.12668,0
2022,GMC,Acadia AWD,SUV: Standard,3.6,6,A9,4155.0,GMCAcadia AWDSUV: Standard3.66A9,259,0,0,0,0,1,0,0,3,290.55307,0
2022,Nissan,Pathfinder 4WD,SUV: Small,3.5,6,AS9,4469.0,NissanPathfinder 4WDSUV: Small3.56AS9,246,0,0,0,0,1,0,0,3,300.52014,0
2022,Volkswagen,Tiguan R-Line 4MOTION,SUV: Small,2.0,4,AS8,3856.0,VolkswagenTiguan R-Line 4MOTIONSUV: Small24AS8,229,0,0,0,0,0,1,0,0,222.19295,0
2022,Ford,F-150 FFV (Without Stop-Start),Pickup truck: Standard,5.0,8,AS10,4396.0,FordF-150 FFV (Without Stop-Start)Pickup truck: Standard58AS10,289,0,1,0,0,0,0,0,4,306.52072,0
2022,Kia,Sorento Hybrid AWD,SUV: Small,1.6,4,AM6,4502.0,KiaSorento Hybrid AWDSUV: Small1.64AM6,157,0,0,0,0,0,1,0,0,171.40874,0
2022,Ram,ProMaster City,Special purpose vehicle,2.4,4,A9,3635.0,RamProMaster CitySpecial purpose vehicle2.44A9,232,1,0,0,0,0,0,0,0,222.93889,0
2022,Jeep,Wrangler JL Unlimited 4X4,SUV: Small,3.6,6,A8,4196.0,JeepWrangler JL Unlimited 4X4SUV: Small3.66A8,275,0,0,0,0,1,0,0,3,294.70737,0
2022,Jeep,Wrangler JL Unlimited 4X4,SUV: Small,3.6,6,M6,4195.0,JeepWrangler JL Unlimited 4X4SUV: Small3.66M6,285,0,0,0,0,1,0,0,3,294.70737,0
2022,MINI,Cooper S Clubman ALL4,Mid-size,2.0,4,AS8,3534.0,MINICooper S Clubman ALL4Mid-size24AS8,207,0,0,0,0,0,0,1,0,211.0219,0
2022,Ford,Transit Connect Wagon LWB FFV,Special purpose vehicle,2.0,4,AS8,4028.0,FordTransit Connect Wagon LWB FFVSpecial purpose vehicle24AS8,216,1,0,0,0,0,0,0,0,227.01804,0
2022,Chevrolet,Traverse,SUV: Standard,3.6,6,A9,4310.0,ChevroletTraverseSUV: Standard3.66A9,260,0,0,0,0,1,0,0,3,289.56442,0
2022,Chevrolet,Traverse AWD,SUV: Standard,3.6,6,A9,4310.0,ChevroletTraverse AWDSUV: Standard3.66A9,277,0,0,0,0,1,0,0,3,289.56442,0
2022,Cadillac,CT4,Compact,2.0,4,AS8,3422.0,CadillacCT4Compact24AS8,206,0,0,0,0,0,1,0,0,212.89659,0
2022,Cadillac,CT4,Compact,2.7,4,AS10,3422.0,CadillacCT4Compact2.74AS10,221,0,0,0,0,0,1,0,0,234.1516,0
2022,Cadillac,CT4 AWD,Compact,2.0,4,AS8,3422.0,CadillacCT4 AWDCompact24AS8,216,0,0,0,0,0,1,0,0,212.89659,0
2022,Cadillac,CT4 AWD,Compact,2.7,4,AS10,3422.0,CadillacCT4 AWDCompact2.74AS10,233,0,0,0,0,0,1,0,0,234.1516,0
2022,Honda,Accord Sport/Touring,Full-size,2.0,4,AS10,3444.0,HondaAccord Sport/TouringFull-size24AS10,211,0,0,0,0,1,0,0,0,212.89659,0
2022,Ford,Mustang (High Performance),Subcompact,2.3,4,AS10,3588.0,FordMustang (High Performance)Subcompact2.34AS10,242,0,0,0,0,0,1,0,0,237.10269,0
2022,Hyundai,Palisade AWD,SUV: Standard,3.8,6,AS8,4127.0,HyundaiPalisade AWDSUV: Standard3.86AS8,265,0,0,0,0,1,0,0,3,287.73657,0
2022,Ford,F-150 FFV,Pickup truck: Standard,3.3,6,AS10,4122.0,FordF-150 FFVPickup truck: Standard3.36AS10,249,0,1,0,0,0,0,0,3,282.03784,0
2022,Ford,F-150 FFV,Pickup truck: Standard,5.0,8,AS10,4396.0,FordF-150 FFVPickup truck: Standard58AS10,300,0,1,0,0,0,0,0,4,306.52072,0
2022,Subaru,Forester Wilderness AWD,SUV: Small,2.5,4,AV8,3620.0,SubaruForester Wilderness AWDSUV: Small2.54AV8,210,0,0,0,0,0,1,0,0,198.71735,0
2022,MINI,Cooper Countryman ALL4,Mid-size,1.5,3,AS8,3618.0,MINICooper Countryman ALL4Mid-size1.53AS8,211,0,0,0,0,0,0,1,0,196.6949,0
2022,Lexus,UX 200,Mid-size,2.0,4,AS10,3307.0,LexusUX 200Mid-size24AS10,168,0,0,0,0,0,0,1,0,176.60358,0
2022,Chevrolet,Blazer,SUV: Small,2.0,4,A9,3907.0,ChevroletBlazerSUV: Small24A9,221,0,0,0,0,0,1,0,0,235.2564,0
2022,Chevrolet,Blazer,SUV: Small,3.6,6,A9,3907.0,ChevroletBlazerSUV: Small3.66A9,252,0,0,0,0,0,1,0,3,298.00162,1
2022,Chevrolet,Blazer AWD,SUV: Small,2.0,4,A9,3907.0,ChevroletBlazer AWDSUV: Small24A9,232,0,0,0,0,0,1,0,0,235.2564,0
2022,Chevrolet,Blazer AWD,SUV: Small,3.6,6,A9,3907.0,ChevroletBlazer AWDSUV: Small3.66A9,259,0,0,0,0,0,1,0,3,298.00162,1
2022,Kia,Telluride AWD,SUV: Small,3.8,6,AS8,4255.0,KiaTelluride AWDSUV: Small3.86AS8,266,0,0,0,0,1,0,0,3,301.11902,0
2022,Nissan,Murano AWD,Station wagon: Mid-size,3.5,6,AV7,3926.0,NissanMurano AWDStation wagon: Mid-size3.56AV7,245,0,0,0,0,0,1,0,3,291.78687,1
2022,Toyota,Venza AWD,SUV: Small,2.5,4,AV,3891.0,ToyotaVenza AWDSUV: Small2.54AV,142,0,0,0,0,0,1,0,0,197.47768,0
2022,Ford,Escape Hybrid AWD,SUV: Small,2.5,4,AV,3491.0,FordEscape Hybrid AWDSUV: Small2.54AV,139,0,0,0,0,0,1,0,0,195.71346,0
2022,Honda,Odyssey,Minivan,3.5,6,AS10,4398.0,HondaOdysseyMinivan3.56AS10,248,0,0,0,0,1,0,0,3,266.5929,0
2022,Mitsubishi,RVR 4WD,SUV: Small,2.0,4,AV6,3263.0,MitsubishiRVR 4WDSUV: Small24AV6,213,0,0,0,0,0,0,1,0,230.76491,0
2022,Mitsubishi,RVR 4WD,SUV: Small,2.4,4,AV6,3263.0,MitsubishiRVR 4WDSUV: Small2.44AV6,218,0,0,0,0,0,0,1,0,265.92773,1
2022,Ford,Mustang Convertible,Subcompact,2.3,4,A10,3741.0,FordMustang ConvertibleSubcompact2.34A10,237,0,0,0,0,1,0,0,0,259.09103,0
2022,Ford,Mustang Convertible,Subcompact,2.3,4,AS10,3741.0,FordMustang ConvertibleSubcompact2.34AS10,244,0,0,0,0,1,0,0,0,259.09103,0
2022,Ford,Mustang Convertible,Subcompact,2.3,4,M6,3825.0,FordMustang ConvertibleSubcompact2.34M6,244,0,0,0,0,1,0,0,0,258.3918,0
2022,Mazda,Mazda3 5-Door Turbo 4WD,Mid-size,2.5,4,AS6,3379.0,MazdaMazda3 5-Door Turbo 4WDMid-size2.54AS6,209,0,0,0,0,0,0,1,0,189.58585,0
2022,Toyota,Camry TRD,Mid-size,3.5,6,AS8,3575.0,ToyotaCamry TRDMid-size3.56AS8,220,0,0,0,0,0,1,0,3,261.8089,0
2022,Ford,Transit Connect Wagon LWB,Special purpose vehicle,2.5,4,AS6,4028.0,FordTransit Connect Wagon LWBSpecial purpose vehicle2.54AS6,249,1,0,0,0,0,0,0,0,228.68456,0
2022,Subaru,Ascent AWD,SUV: Standard,2.4,4,AV8,4603.0,SubaruAscent AWDSUV: Standard2.44AV8,245,0,0,0,0,1,0,0,0,189.94554,0
2022,Mazda,CX-30 Turbo 4WD,SUV: Small,2.5,4,AS6,3505.0,MazdaCX-30 Turbo 4WDSUV: Small2.54AS6,220,0,0,0,0,0,0,1,0,196.86441,0
2022,Dodge,Charger,Full-size,3.6,6,A8,3964.0,DodgeChargerFull-size3.66A8,242,0,0,0,0,1,0,0,3,279.88962,0
2022,Dodge,Charger AWD,Full-size,3.6,6,A8,3964.0,DodgeCharger AWDFull-size3.66A8,258,0,0,0,0,1,0,0,3,279.88962,0
2022,Ford,Transit Connect Van FFV,Special purpose vehicle,2.0,4,AS8,3581.0,FordTransit Connect Van FFVSpecial purpose vehicle24AS8,211,1,0,0,0,0,0,0,0,198.13396,0
2022,Hyundai,Veloster N,Compact,2.0,4,AM8,3247.0,HyundaiVeloster NCompact24AM8,248,0,0,0,0,0,0,1,0,189.61998,0
2022,Hyundai,Veloster N,Compact,2.0,4,M6,3247.0,HyundaiVeloster NCompact24M6,226,0,0,0,0,0,0,1,0,189.61998,0
2022,Kia,Carnival,Minivan,3.5,6,AS8,4535.0,KiaCarnivalMinivan3.56AS8,252,0,0,0,0,1,0,0,3,287.07022,0
2022,Ford,F-150 FFV (Without Stop-Start),Pickup truck: Standard,5.0,8,AS10,4396.0,FordF-150 FFV (Without Stop-Start)Pickup truck: Standard58AS10,302,0,1,0,0,0,0,0,4,306.52072,0
2022,MINI,Cooper S 5 Door,Subcompact,2.0,4,AM7,2826.0,MINICooper S 5 DoorSubcompact24AM7,174,0,0,0,0,0,0,1,0,203.70938,0
2022,MINI,Cooper S 5 Door,Subcompact,2.0,4,M6,2987.0,MINICooper S 5 DoorSubcompact24M6,211,0,0,0,0,0,0,1,0,199.7661,0
2022,Mazda,CX-5 4WD (Cylinder Deactivation),SUV: Small,2.5,4,AS6,3717.0,MazdaCX-5 4WD (Cylinder Deactivation)SUV: Small2.54AS6,209,0,0,0,0,0,0,1,0,216.19884,0
2022,Ford,Transit Connect Wagon LWB,Special purpose vehicle,2.0,4,AS8,4028.0,FordTransit Connect Wagon LWBSpecial purpose vehicle24AS8,216,1,0,0,0,0,0,0,0,227.01804,0
2022,Chrysler,300,Full-size,3.6,6,A8,4013.0,Chrysler300Full-size3.66A8,242,0,0,0,0,1,0,0,3,275.24832,0
2022,Chrysler,300,Full-size,5.7,8,A8,4013.0,Chrysler300Full-size5.78A8,289,0,0,0,0,1,0,0,4,303.06174,0
2022,Chrysler,300 AWD,Full-size,3.6,6,A8,4013.0,Chrysler300 AWDFull-size3.66A8,258,0,0,0,0,1,0,0,3,275.24832,0
2022,Mazda,Mazda3 4-Door Turbo 4WD,Compact,2.5,4,AS6,3379.0,MazdaMazda3 4-Door Turbo 4WDCompact2.54AS6,207,0,0,0,0,0,0,1,0,189.58585,0
2022,Volkswagen,Tiguan 4MOTION,SUV: Small,2.0,4,AS8,3856.0,VolkswagenTiguan 4MOTIONSUV: Small24AS8,222,0,0,0,0,0,1,0,0,222.19295,0
2022,Mazda,MX-5 (SIL),Two-seater,2.0,4,M6,2341.0,MazdaMX-5 (SIL)Two-seater24M6,189,0,0,1,0,0,0,0,0,185.60136,0
2022,Ford,Transit Connect Van FFV,Special purpose vehicle,2.0,4,AS8,3581.0,FordTransit Connect Van FFVSpecial purpose vehicle24AS8,221,1,0,0,0,0,0,0,0,198.13396,0
2022,Ford,F-150 FFV,Pickup truck: Standard,3.3,6,AS10,4122.0,FordF-150 FFVPickup truck: Standard3.36AS10,260,0,1,0,0,0,0,0,3,282.03784,0
2022,Buick,Envision,SUV: Small,2.0,4,AS9,3692.0,BuickEnvisionSUV: Small24AS9,209,0,0,0,0,0,1,0,0,215.99487,0
2022,Buick,Envision AWD,SUV: Small,2.0,4,AS9,3692.0,BuickEnvision AWDSUV: Small24AS9,220,0,0,0,0,0,1,0,0,215.99487,0
2022,Ford,Bronco 4WD,SUV: Small,2.3,4,AS10,4286.0,FordBronco 4WDSUV: Small2.34AS10,275,0,0,0,0,0,1,0,0,245.61928,0
2022,Ford,Bronco 4WD,SUV: Small,2.3,4,M7,4286.0,FordBronco 4WDSUV: Small2.34M7,277,0,0,0,0,0,1,0,0,245.61928,0
2022,Ford,Bronco 4WD,SUV: Small,2.7,6,AS10,4286.0,FordBronco 4WDSUV: Small2.76AS10,291,0,0,0,0,0,1,0,3,287.74033,0
2022,Ford,Bronco Sasquatch 4WD,SUV: Small,2.3,4,AS10,4497.0,FordBronco Sasquatch 4WDSUV: Small2.34AS10,314,0,0,0,0,1,0,0,0,256.5581,0
2022,Volkswagen,Jetta GLI,Compact,2.0,4,AM7,3355.0,VolkswagenJetta GLICompact24AM7,185,0,0,0,0,0,0,1,0,215.63564,0
2022,Volkswagen,Jetta GLI,Compact,2.0,4,M6,3272.0,VolkswagenJetta GLICompact24M6,186,0,0,0,0,0,0,1,0,230.76491,0
2022,Toyota,Camry XSE,Mid-size,2.5,4,AS8,3425.0,ToyotaCamry XSEMid-size2.54AS8,178,0,0,0,0,0,1,0,0,197.2102,0
2022,Toyota,Camry AWD XSE,Mid-size,2.5,4,AS8,3580.0,ToyotaCamry AWD XSEMid-size2.54AS8,195,0,0,0,0,0,1,0,0,181.04953,0
2022,MINI,Cooper Convertible,Minicompact,1.5,3,AM7,3018.0,MINICooper ConvertibleMinicompact1.53AM7,170,0,0,0,0,0,0,1,0,143.3843,0
2022,MINI,Cooper Convertible,Minicompact,1.5,3,M6,3018.0,MINICooper ConvertibleMinicompact1.53M6,177,0,0,0,0,0,0,1,0,143.3843,0
2022,Honda,Accord Hybrid Sport/Touring,Full-size,2.0,4,AV,3424.0,HondaAccord Hybrid Sport/TouringFull-size24AV,129,0,0,0,0,1,0,0,0,212.89659,0
2022,Jeep,Renegade 4X4 Trailhawk,SUV: Small,1.3,4,A9,3532.0,JeepRenegade 4X4 TrailhawkSUV: Small1.34A9,231,0,0,0,0,0,0,1,0,231.19568,0
2022,Ford,Escape Hybrid,SUV: Small,2.5,4,AV,3491.0,FordEscape HybridSUV: Small2.54AV,136,0,0,0,0,0,1,0,0,195.71346,0
2022,Dodge,Challenger,Mid-size,3.6,6,A8,3841.0,DodgeChallengerMid-size3.66A8,242,0,0,0,0,1,0,0,3,276.5728,0
2022,Dodge,Challenger,Mid-size,5.7,8,M6,3841.0,DodgeChallengerMid-size5.78M6,307,0,0,0,0,1,0,0,4,301.88852,0
2022,Dodge,Challenger,Mid-size,6.4,8,M6,3841.0,DodgeChallengerMid-size6.48M6,325,0,0,0,0,1,0,0,4,314.3578,0
2022,Dodge,Challenger AWD,Mid-size,3.6,6,A8,3841.0,DodgeChallenger AWDMid-size3.66A8,258,0,0,0,0,1,0,0,3,276.5728,0
2022,Ford,Transit Connect Van,Special purpose vehicle,2.5,4,AS6,3581.0,FordTransit Connect VanSpecial purpose vehicle2.54AS6,249,1,0,0,0,0,0,0,0,181.04953,0
2022,Mazda,Mazda3 5-Door 4WD,Mid-size,2.5,4,AS6,3379.0,MazdaMazda3 5-Door 4WDMid-size2.54AS6,200,0,0,0,0,0,0,1,0,189.58585,0
2022,Ram,1500 Classic,Pickup truck: Standard,3.6,6,A8,4517.0,Ram1500 ClassicPickup truck: Standard3.66A8,280,0,1,0,0,0,0,0,3,294.17935,0
2022,Ram,1500 Classic,Pickup truck: Standard,5.7,8,A8,5194.0,Ram1500 ClassicPickup truck: Standard5.78A8,323,0,1,0,0,0,0,0,4,365.89474,1
2022,Honda,Civic Sedan Si,Mid-size,1.5,4,M6,2998.0,HondaCivic Sedan SiMid-size1.54M6,180,0,0,0,0,0,0,1,0,116.714645,0
2022,Ford,Ranger 4WD Tremor,Pickup truck: Standard,2.3,4,AS10,4441.0,FordRanger 4WD TremorPickup truck: Standard2.34AS10,291,0,1,0,0,0,0,0,0,259.956,0
2022,Jeep,Cherokee,SUV: Small,2.0,4,A9,3960.0,JeepCherokeeSUV: Small24A9,214,0,0,0,0,1,0,0,0,231.2,0
2022,Jeep,Cherokee,SUV: Small,2.4,4,A9,3590.0,JeepCherokeeSUV: Small2.44A9,219,0,0,0,0,1,0,0,0,225.44856,0
2022,Jeep,Cherokee,SUV: Small,3.2,6,A9,3710.0,JeepCherokeeSUV: Small3.26A9,240,0,0,0,0,1,0,0,3,280.09006,0
2022,Jeep,Cherokee 4X4 Active Drive I,SUV: Small,2.4,4,A9,3876.0,JeepCherokee 4X4 Active Drive ISUV: Small2.44A9,230,0,0,0,0,1,0,0,0,243.58492,0
2022,Jeep,Wrangler JL 4X4,SUV: Small,2.0,4,A8,4191.0,JeepWrangler JL 4X4SUV: Small24A8,241,0,0,0,0,1,0,0,0,236.85583,0
2022,Jeep,Wrangler JL 4X4,SUV: Small,3.6,6,A8,4167.0,JeepWrangler JL 4X4SUV: Small3.66A8,274,0,0,0,0,1,0,0,3,290.60718,0
2022,Jeep,Wrangler JL 4X4,SUV: Small,3.6,6,M6,3948.0,JeepWrangler JL 4X4SUV: Small3.66M6,277,0,0,0,0,1,0,0,3,290.56384,0
2022,Nissan,Frontier,Pickup truck: Standard,3.8,6,AS9,4508.0,NissanFrontierPickup truck: Standard3.86AS9,266,0,1,0,0,0,0,0,3,306.10907,0
2022,Nissan,Frontier 4WD,Pickup truck: Standard,3.8,6,AS9,4512.0,NissanFrontier 4WDPickup truck: Standard3.86AS9,288,0,1,0,0,0,0,0,3,303.8113,0
2022,Kia,Niro Touring,Station wagon: Small,1.6,4,AM6,3234.0,KiaNiro TouringStation wagon: Small1.64AM6,124,0,0,0,0,0,0,1,0,170.77283,0
2022,Volkswagen,Golf GTI,Mid-size,2.0,4,AM7,3190.0,VolkswagenGolf GTIMid-size24AM7,194,0,0,0,0,0,0,1,0,210.13373,0
2022,Volkswagen,Golf GTI,Mid-size,2.0,4,M6,3113.0,VolkswagenGolf GTIMid-size24M6,198,0,0,0,0,0,0,1,0,199.69812,0
2022,Toyota,RAV4 AWD LE,SUV: Small,2.5,4,AS8,3490.0,ToyotaRAV4 AWD LESUV: Small2.54AS8,184,0,0,0,0,0,1,0,0,195.71346,0
2022,Hyundai,Tucson Hybrid,SUV: Small,1.6,4,AM6,3644.0,HyundaiTucson HybridSUV: Small1.64AM6,152,0,0,0,0,0,1,0,0,175.31163,0
2022,Subaru,WRX AWD,Mid-size,2.4,4,AV8,3431.0,SubaruWRX AWDMid-size2.44AV8,262,0,0,0,0,0,1,0,0,229.87244,0
2022,Subaru,WRX AWD,Mid-size,2.4,4,M6,3297.0,SubaruWRX AWDMid-size2.44M6,254,0,0,0,0,0,1,0,0,235.3501,0
2022,Kia,Sorento AWD,SUV: Small,2.5,4,AM8,3856.0,KiaSorento AWDSUV: Small2.54AM8,234,0,0,0,0,0,1,0,0,205.50089,0
2022,Kia,Sorento AWD,SUV: Small,2.5,4,AS8,3856.0,KiaSorento AWDSUV: Small2.54AS8,227,0,0,0,0,0,1,0,0,205.50089,0
2022,Toyota,RAV4 Hybrid AWD,SUV: Small,2.5,4,AV,4920.0,ToyotaRAV4 Hybrid AWDSUV: Small2.54AV,140,0,0,0,0,0,1,0,0,242.40175,0
2022,Toyota,Camry Hybrid SE/XLE/XSE,Mid-size,2.5,4,AV,3535.0,ToyotaCamry Hybrid SE/XLE/XSEMid-size2.54AV,121,0,0,0,0,0,1,0,0,205.40747,0
2022,GMC,Canyon,Pickup truck: Small,2.5,4,A6,3845.0,GMCCanyonPickup truck: Small2.54A6,257,0,1,0,0,0,0,0,0,180.8851,0
2022,GMC,Canyon,Pickup truck: Small,2.8,4,A6,3938.0,GMCCanyonPickup truck: Small2.84A6,270,0,1,0,0,0,0,0,0,266.53357,0
2022,GMC,Canyon,Pickup truck: Small,3.6,6,A8,4050.0,GMCCanyonPickup truck: Small3.66A8,263,0,1,0,0,0,0,0,3,308.73654,0
2022,GMC,Canyon 4WD,Pickup truck: Small,2.5,4,A6,4102.0,GMCCanyon 4WDPickup truck: Small2.54A6,267,0,1,0,0,0,0,0,0,230.83351,0
2022,GMC,Canyon 4WD,Pickup truck: Small,2.8,4,A6,4154.0,GMCCanyon 4WDPickup truck: Small2.84A6,283,0,1,0,0,0,0,0,0,264.52206,0
2022,GMC,Canyon 4WD,Pickup truck: Small,3.6,6,A8,4355.0,GMCCanyon 4WDPickup truck: Small3.66A8,283,0,1,0,0,0,0,0,3,297.0958,0
